,text,target,label
2146,hillary clinton chose to shield a top adviser accused of harassment in 2008 it takes a village idiot and a few ndas . bernie resist,bernie sanders,1
2147,"have no idea which conservatives you reply referring to , but this is exactly why we have primaries . dem s are lost in the woods with hillary or as lost as sen warren & amp bernie sanders . which democrat party candidates are you fantasizing about ?",bernie sanders,0
2148,"let me explain exactly what was wrong with bernie in 2016 , and basically what is wrong with bernie now the only difference being now he says he will officially run as a democrat .",bernie sanders,0
2149,"if i were a them running for office in south florida , i would be scared . no , very scared . no , terrified . no , suicidal . actually , if i were a them running for office anywhere except in age of consent is bubble district , i would be very scared . bust bernie sanders",bernie sanders,0
2150,i noticed that but he needs to control it because Instant Message watching the debate with a couple of moderates and they keep saying that he comes off as angry . bernie needs to learn how to conduct himself in a public manner . perception is everything on politics .,bernie sanders,0
2151,just because this fool bernie sanders is giving money to offset co too from his private jet . does nothing to stop the co too emissions from his jet at the time it is happening . typical democrat they think it is okay to do something as long as they give money to help stop the next guy .,bernie sanders,0
2152,"sanders has three houses and has accomplished little in don't care in 30 years . his anger is palpable , but he , as usual , directs it at the wrong targets . after four years of a nasty , angry man , bernie sanders is the last person we need to try to help and heal this country .",bernie sanders,0
2153,i denial of normal t know what i am supposed to be googling . the guy taking a paycheck from one of the billionaires running against sanders is posting a clip from 2016 that we all already know about .,bernie sanders,0
2154,the fake bernie sanders . incredible how bad our media truly is,bernie sanders,0
2155,the democratic party can t just whisper sweet nothings anymore nina turner on rai 1 / for . . . bernie sanders democratic party poor,bernie sanders,0
2156,are we supposed to send bernie sanders thank you cards for the garbage in the white house he helped elect ?,bernie sanders,1
2157,"the news media and the deep left are delusion if youre banking on bernie sanders to win the 2020 election . good or bad , mike bloomberg is the only one that can grab swing votes as hes the only partially moderate candidates",bernie sanders,0
2158,watching everyone attack bernie sanders tonight at the dem debates inspired me to donate $ 50 . keep stoking the fire main stream media,bernie sanders,1
2159,100 years from now our great great grandkids will look at us the same way that we now look at our enslaved ancestors who allowed horrible treatment and inequality for so long without coming together to change conditions . not a good look rip nate woods s mh bernie sanders,bernie sanders,1
2160,"bernie sanders is not even a democrat , he just speaks democrat and bolshevic . dem s",bernie sanders,0
2161,"bernie sanders would be open to launching a military strike against iran or nuclear armed north korea to prevent not respond to not even a threatened missile or nuclear strike against the united states , but a mere weapons test . bernie for bust",bernie sanders,0
2162,whoaaaaa not until 2025 ? ? by then the minute wage will need another few dollars added on . those scraping by have a 5 year wait maybe . bernie can slide out of his term with this still on the table . yangs plan is much better freedom dividend,bernie sanders,0
2163,"my prediction for bernie this time around ? little impact and an early exit . too many similar , and better , candidates . the bern is burned out .",bernie sanders,0
2164,if bernie sanders becomes president you will be waiting in line for everything . stand against communism ka g 2020 landslidevictory,bernie sanders,0
2165,last time i checked hillary lost the election . take your meds bernie .,bernie sanders,0
2166,"if bernie sanders wins , you will have to , because he won t leave you with any after taxing you 75",bernie sanders,0
2167,hoping your house does t have to burn down or loved ones perish in a fire or flood before believing we need a green new deal by future president bernie sanders .,bernie sanders,1
